id,shield name,upgrade,attack power,stat scaling,passive effects,damage reduction (%)
7885,Hawk Crest Wooden Shield,Standard +11 ,"{'Phy': '124 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '87 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '90 ', 'Mag': '44 ', 'Fir': '32 ', 'Lit': '44 ', 'Hol': '44 ', 'Bst': '49.5 ', 'Rst': '23 '}"
7886,Hawk Crest Wooden Shield,Standard +12 ,"{'Phy': '128 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '90 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '90 ', 'Mag': '44 ', 'Fir': '32 ', 'Lit': '44 ', 'Hol': '44 ', 'Bst': '49.95 ', 'Rst': '23 '}"
7887,Hawk Crest Wooden Shield,Standard +13 ,"{'Phy': '133 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '92 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '90 ', 'Mag': '44 ', 'Fir': '32 ', 'Lit': '44 ', 'Hol': '44 ', 'Bst': '50.4 ', 'Rst': '23 '}"
7888,Hawk Crest Wooden Shield,Standard +14 ,"{'Phy': '137 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '95 '}","{'Str': 'C ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '90 ', 'Mag': '44 ', 'Fir': '32 ', 'Lit': '44 ', 'Hol': '44 ', 'Bst': '50.85 ', 'Rst': '23 '}"
7889,Hawk Crest Wooden Shield,Standard +15 ,"{'Phy': '142 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '97 '}","{'Str': 'C ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '90 ', 'Mag': '44 ', 'Fir': '32 ', 'Lit': '44 ', 'Hol': '44 ', 'Bst': '51.3 ', 'Rst': '23 '}"
7890,Hawk Crest Wooden Shield,Standard +16 ,"{'Phy': '146 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '100 '}","{'Str': 'C ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '90 ', 'Mag': '44 ', 'Fir': '32 ', 'Lit': '44 ', 'Hol': '44 ', 'Bst': '51.75 ', 'Rst': '23 '}"
7891,Hawk Crest Wooden Shield,Standard +17 ,"{'Phy': '150 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '102 '}","{'Str': 'C ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '90 ', 'Mag': '44 ', 'Fir': '32 ', 'Lit': '44 ', 'Hol': '44 ', 'Bst': '52.2 ', 'Rst': '23 '}"
7892,Hawk Crest Wooden Shield,Standard +18 ,"{'Phy': '155 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '104 '}","{'Str': 'C ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '90 ', 'Mag': '44 ', 'Fir': '32 ', 'Lit': '44 ', 'Hol': '44 ', 'Bst': '52.65 ', 'Rst': '23 '}"
7893,Hawk Crest Wooden Shield,Standard +19 ,"{'Phy': '159 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '107 '}","{'Str': 'C ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '90 ', 'Mag': '44 ', 'Fir': '32 ', 'Lit': '44 ', 'Hol': '44 ', 'Bst': '53.1 ', 'Rst': '23 '}"
7894,Hawk Crest Wooden Shield,Standard +20 ,"{'Phy': '164 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '109 '}","{'Str': 'C ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '90 ', 'Mag': '44 ', 'Fir': '32 ', 'Lit': '44 ', 'Hol': '44 ', 'Bst': '53.55 ', 'Rst': '23 '}"
7895,Hawk Crest Wooden Shield,Standard +21 ,"{'Phy': '168 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '112 '}","{'Str': 'C ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '90 ', 'Mag': '44 ', 'Fir': '32 ', 'Lit': '44 ', 'Hol': '44 ', 'Bst': '54 ', 'Rst': '23 '}"
7896,Hawk Crest Wooden Shield,Standard +22 ,"{'Phy': '172 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '114 '}","{'Str': 'C ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '90 ', 'Mag': '44 ', 'Fir': '32 ', 'Lit': '44 ', 'Hol': '44 ', 'Bst': '54.45 ', 'Rst': '23 '}"
7897,Hawk Crest Wooden Shield,Standard +23 ,"{'Phy': '177 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '117 '}","{'Str': 'C ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '90 ', 'Mag': '44 ', 'Fir': '32 ', 'Lit': '44 ', 'Hol': '44 ', 'Bst': '54.9 ', 'Rst': '23 '}"
7898,Hawk Crest Wooden Shield,Standard +24 ,"{'Phy': '181 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '119 '}","{'Str': 'C ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '90 ', 'Mag': '44 ', 'Fir': '32 ', 'Lit': '44 ', 'Hol': '44 ', 'Bst': '55.35 ', 'Rst': '23 '}"
7899,Hawk Crest Wooden Shield,Standard +25 ,"{'Phy': '186 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '122 '}","{'Str': 'C ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '90 ', 'Mag': '44 ', 'Fir': '32 ', 'Lit': '44 ', 'Hol': '44 ', 'Bst': '55.8 ', 'Rst': '23 '}"
8212,Horse Crest Wooden Shield,Standard ,"{'Phy': '76 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '61 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '87 ', 'Mag': '50 ', 'Fir': '32 ', 'Lit': '43 ', 'Hol': '42 ', 'Bst': '47 ', 'Rst': '23 '}"
8213,Horse Crest Wooden Shield,Standard +1 ,"{'Phy': '80 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '63 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '87 ', 'Mag': '50 ', 'Fir': '32 ', 'Lit': '43 ', 'Hol': '42 ', 'Bst': '47 ', 'Rst': '23 '}"
8214,Horse Crest Wooden Shield,Standard +2 ,"{'Phy': '84 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '65 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '87 ', 'Mag': '50 ', 'Fir': '32 ', 'Lit': '43 ', 'Hol': '42 ', 'Bst': '47.47 ', 'Rst': '23 '}"
8215,Horse Crest Wooden Shield,Standard +3 ,"{'Phy': '89 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '68 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '87 ', 'Mag': '50 ', 'Fir': '32 ', 'Lit': '43 ', 'Hol': '42 ', 'Bst': '47.94 ', 'Rst': '23 '}"
8216,Horse Crest Wooden Shield,Standard +4 ,"{'Phy': '93 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '70 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '87 ', 'Mag': '50 ', 'Fir': '32 ', 'Lit': '43 ', 'Hol': '42 ', 'Bst': '48.41 ', 'Rst': '23 '}"
8217,Horse Crest Wooden Shield,Standard +5 ,"{'Phy': '98 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '73 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '87 ', 'Mag': '50 ', 'Fir': '32 ', 'Lit': '43 ', 'Hol': '42 ', 'Bst': '48.88 ', 'Rst': '23 '}"
8218,Horse Crest Wooden Shield,Standard +6 ,"{'Phy': '102 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '75 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '87 ', 'Mag': '50 ', 'Fir': '32 ', 'Lit': '43 ', 'Hol': '42 ', 'Bst': '49.35 ', 'Rst': '23 '}"
8219,Horse Crest Wooden Shield,Standard +7 ,"{'Phy': '106 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '78 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '87 ', 'Mag': '50 ', 'Fir': '32 ', 'Lit': '43 ', 'Hol': '42 ', 'Bst': '49.82 ', 'Rst': '23 '}"
8220,Horse Crest Wooden Shield,Standard +8 ,"{'Phy': '111 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '80 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '87 ', 'Mag': '50 ', 'Fir': '32 ', 'Lit': '43 ', 'Hol': '42 ', 'Bst': '50.29 ', 'Rst': '23 '}"
8221,Horse Crest Wooden Shield,Standard +9 ,"{'Phy': '115 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '82 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '87 ', 'Mag': '50 ', 'Fir': '32 ', 'Lit': '43 ', 'Hol': '42 ', 'Bst': '50.76 ', 'Rst': '23 '}"
8222,Horse Crest Wooden Shield,Standard +10 ,"{'Phy': '120 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '85 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '87 ', 'Mag': '50 ', 'Fir': '32 ', 'Lit': '43 ', 'Hol': '42 ', 'Bst': '51.23 ', 'Rst': '23 '}"
8223,Horse Crest Wooden Shield,Standard +11 ,"{'Phy': '124 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '87 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '87 ', 'Mag': '50 ', 'Fir': '32 ', 'Lit': '43 ', 'Hol': '42 ', 'Bst': '51.7 ', 'Rst': '23 '}"
8224,Horse Crest Wooden Shield,Standard +12 ,"{'Phy': '128 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '90 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '87 ', 'Mag': '50 ', 'Fir': '32 ', 'Lit': '43 ', 'Hol': '42 ', 'Bst': '52.17 ', 'Rst': '23 '}"
8225,Horse Crest Wooden Shield,Standard +13 ,"{'Phy': '133 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '92 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '87 ', 'Mag': '50 ', 'Fir': '32 ', 'Lit': '43 ', 'Hol': '42 ', 'Bst': '52.64 ', 'Rst': '23 '}"
8226,Horse Crest Wooden Shield,Standard +14 ,"{'Phy': '137 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '95 '}","{'Str': 'C ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '87 ', 'Mag': '50 ', 'Fir': '32 ', 'Lit': '43 ', 'Hol': '42 ', 'Bst': '53.11 ', 'Rst': '23 '}"
8227,Horse Crest Wooden Shield,Standard +15 ,"{'Phy': '142 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '97 '}","{'Str': 'C ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '87 ', 'Mag': '50 ', 'Fir': '32 ', 'Lit': '43 ', 'Hol': '42 ', 'Bst': '53.58 ', 'Rst': '23 '}"
8228,Horse Crest Wooden Shield,Standard +16 ,"{'Phy': '146 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '100 '}","{'Str': 'C ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '87 ', 'Mag': '50 ', 'Fir': '32 ', 'Lit': '43 ', 'Hol': '42 ', 'Bst': '54.05 ', 'Rst': '23 '}"
8229,Horse Crest Wooden Shield,Standard +17 ,"{'Phy': '150 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '102 '}","{'Str': 'C ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '87 ', 'Mag': '50 ', 'Fir': '32 ', 'Lit': '43 ', 'Hol': '42 ', 'Bst': '54.52 ', 'Rst': '23 '}"
8230,Horse Crest Wooden Shield,Standard +18 ,"{'Phy': '155 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '104 '}","{'Str': 'C ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '87 ', 'Mag': '50 ', 'Fir': '32 ', 'Lit': '43 ', 'Hol': '42 ', 'Bst': '54.99 ', 'Rst': '23 '}"
8231,Horse Crest Wooden Shield,Standard +19 ,"{'Phy': '159 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '107 '}","{'Str': 'C ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '87 ', 'Mag': '50 ', 'Fir': '32 ', 'Lit': '43 ', 'Hol': '42 ', 'Bst': '55.46 ', 'Rst': '23 '}"
8232,Horse Crest Wooden Shield,Standard +20 ,"{'Phy': '164 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '109 '}","{'Str': 'C ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '87 ', 'Mag': '50 ', 'Fir': '32 ', 'Lit': '43 ', 'Hol': '42 ', 'Bst': '55.93 ', 'Rst': '23 '}"
8233,Horse Crest Wooden Shield,Standard +21 ,"{'Phy': '168 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '112 '}","{'Str': 'C ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '87 ', 'Mag': '50 ', 'Fir': '32 ', 'Lit': '43 ', 'Hol': '42 ', 'Bst': '56.4 ', 'Rst': '23 '}"
8234,Horse Crest Wooden Shield,Standard +22 ,"{'Phy': '172 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '114 '}","{'Str': 'C ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '87 ', 'Mag': '50 ', 'Fir': '32 ', 'Lit': '43 ', 'Hol': '42 ', 'Bst': '56.87 ', 'Rst': '23 '}"
8235,Horse Crest Wooden Shield,Standard +23 ,"{'Phy': '177 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '117 '}","{'Str': 'C ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '87 ', 'Mag': '50 ', 'Fir': '32 ', 'Lit': '43 ', 'Hol': '42 ', 'Bst': '57.34 ', 'Rst': '23 '}"
8236,Horse Crest Wooden Shield,Standard +24 ,"{'Phy': '181 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '119 '}","{'Str': 'C ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '87 ', 'Mag': '50 ', 'Fir': '32 ', 'Lit': '43 ', 'Hol': '42 ', 'Bst': '57.81 ', 'Rst': '23 '}"
8237,Horse Crest Wooden Shield,Standard +25 ,"{'Phy': '186 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '122 '}","{'Str': 'C ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '87 ', 'Mag': '50 ', 'Fir': '32 ', 'Lit': '43 ', 'Hol': '42 ', 'Bst': '58.28 ', 'Rst': '23 '}"
8550,Candletree Wooden Shield,Standard ,"{'Phy': '76 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '61 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '88 ', 'Mag': '42 ', 'Fir': '32 ', 'Lit': '50 ', 'Hol': '43 ', 'Bst': '47 ', 'Rst': '23 '}"
8551,Candletree Wooden Shield,Standard +1 ,"{'Phy': '80 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '63 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '88 ', 'Mag': '42 ', 'Fir': '32 ', 'Lit': '50 ', 'Hol': '43 ', 'Bst': '47 ', 'Rst': '23 '}"
8552,Candletree Wooden Shield,Standard +2 ,"{'Phy': '84 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '65 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '88 ', 'Mag': '42 ', 'Fir': '32 ', 'Lit': '50 ', 'Hol': '43 ', 'Bst': '47.47 ', 'Rst': '23 '}"
8553,Candletree Wooden Shield,Standard +3 ,"{'Phy': '89 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '68 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '88 ', 'Mag': '42 ', 'Fir': '32 ', 'Lit': '50 ', 'Hol': '43 ', 'Bst': '47.94 ', 'Rst': '23 '}"
8554,Candletree Wooden Shield,Standard +4 ,"{'Phy': '93 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '70 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '88 ', 'Mag': '42 ', 'Fir': '32 ', 'Lit': '50 ', 'Hol': '43 ', 'Bst': '48.41 ', 'Rst': '23 '}"
8555,Candletree Wooden Shield,Standard +5 ,"{'Phy': '98 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '73 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '88 ', 'Mag': '42 ', 'Fir': '32 ', 'Lit': '50 ', 'Hol': '43 ', 'Bst': '48.88 ', 'Rst': '23 '}"
8556,Candletree Wooden Shield,Standard +6 ,"{'Phy': '102 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '75 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '88 ', 'Mag': '42 ', 'Fir': '32 ', 'Lit': '50 ', 'Hol': '43 ', 'Bst': '49.35 ', 'Rst': '23 '}"
8557,Candletree Wooden Shield,Standard +7 ,"{'Phy': '106 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '78 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '88 ', 'Mag': '42 ', 'Fir': '32 ', 'Lit': '50 ', 'Hol': '43 ', 'Bst': '49.82 ', 'Rst': '23 '}"
8558,Candletree Wooden Shield,Standard +8 ,"{'Phy': '111 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '80 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '88 ', 'Mag': '42 ', 'Fir': '32 ', 'Lit': '50 ', 'Hol': '43 ', 'Bst': '50.29 ', 'Rst': '23 '}"
8559,Candletree Wooden Shield,Standard +9 ,"{'Phy': '115 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '82 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '88 ', 'Mag': '42 ', 'Fir': '32 ', 'Lit': '50 ', 'Hol': '43 ', 'Bst': '50.76 ', 'Rst': '23 '}"
8560,Candletree Wooden Shield,Standard +10 ,"{'Phy': '120 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '85 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '88 ', 'Mag': '42 ', 'Fir': '32 ', 'Lit': '50 ', 'Hol': '43 ', 'Bst': '51.23 ', 'Rst': '23 '}"
8561,Candletree Wooden Shield,Standard +11 ,"{'Phy': '124 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '87 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '88 ', 'Mag': '42 ', 'Fir': '32 ', 'Lit': '50 ', 'Hol': '43 ', 'Bst': '51.7 ', 'Rst': '23 '}"
8562,Candletree Wooden Shield,Standard +12 ,"{'Phy': '128 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '90 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '88 ', 'Mag': '42 ', 'Fir': '32 ', 'Lit': '50 ', 'Hol': '43 ', 'Bst': '52.17 ', 'Rst': '23 '}"
8563,Candletree Wooden Shield,Standard +13 ,"{'Phy': '133 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '92 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '88 ', 'Mag': '42 ', 'Fir': '32 ', 'Lit': '50 ', 'Hol': '43 ', 'Bst': '52.64 ', 'Rst': '23 '}"
8564,Candletree Wooden Shield,Standard +14 ,"{'Phy': '137 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '95 '}","{'Str': 'C ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '88 ', 'Mag': '42 ', 'Fir': '32 ', 'Lit': '50 ', 'Hol': '43 ', 'Bst': '53.11 ', 'Rst': '23 '}"
8565,Candletree Wooden Shield,Standard +15 ,"{'Phy': '142 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '97 '}","{'Str': 'C ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '88 ', 'Mag': '42 ', 'Fir': '32 ', 'Lit': '50 ', 'Hol': '43 ', 'Bst': '53.58 ', 'Rst': '23 '}"
8566,Candletree Wooden Shield,Standard +16 ,"{'Phy': '146 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '100 '}","{'Str': 'C ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '88 ', 'Mag': '42 ', 'Fir': '32 ', 'Lit': '50 ', 'Hol': '43 ', 'Bst': '54.05 ', 'Rst': '23 '}"
8567,Candletree Wooden Shield,Standard +17 ,"{'Phy': '150 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '102 '}","{'Str': 'C ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '88 ', 'Mag': '42 ', 'Fir': '32 ', 'Lit': '50 ', 'Hol': '43 ', 'Bst': '54.52 ', 'Rst': '23 '}"
8568,Candletree Wooden Shield,Standard +18 ,"{'Phy': '155 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '104 '}","{'Str': 'C ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '88 ', 'Mag': '42 ', 'Fir': '32 ', 'Lit': '50 ', 'Hol': '43 ', 'Bst': '54.99 ', 'Rst': '23 '}"
