id,weapon name,upgrade,attack power,stat scaling,passive effects,damage reduction (%)
17370,Great Épée,Standard +10 ,"{'Phy': '195 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '65 '}","{'Str': 'D ', 'Dex': 'D ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '52 ', 'Mag': '36 ', 'Fir': '36 ', 'Lit': '36 ', 'Hol': '36 ', 'Bst': '34.1 ', 'Rst': '15 '}"
17371,Great Épée,Standard +11 ,"{'Phy': '203 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '67 '}","{'Str': 'D ', 'Dex': 'D ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '52 ', 'Mag': '36 ', 'Fir': '36 ', 'Lit': '36 ', 'Hol': '36 ', 'Bst': '34.41 ', 'Rst': '15 '}"
17372,Great Épée,Standard +12 ,"{'Phy': '210 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '69 '}","{'Str': 'D ', 'Dex': 'D ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '52 ', 'Mag': '36 ', 'Fir': '36 ', 'Lit': '36 ', 'Hol': '36 ', 'Bst': '34.72 ', 'Rst': '15 '}"
17373,Great Épée,Standard +13 ,"{'Phy': '217 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '71 '}","{'Str': 'D ', 'Dex': 'D ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '52 ', 'Mag': '36 ', 'Fir': '36 ', 'Lit': '36 ', 'Hol': '36 ', 'Bst': '35.03 ', 'Rst': '15 '}"
17374,Great Épée,Standard +14 ,"{'Phy': '224 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '73 '}","{'Str': 'D ', 'Dex': 'C ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '52 ', 'Mag': '36 ', 'Fir': '36 ', 'Lit': '36 ', 'Hol': '36 ', 'Bst': '35.34 ', 'Rst': '15 '}"
17375,Great Épée,Standard +15 ,"{'Phy': '231 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '75 '}","{'Str': 'D ', 'Dex': 'C ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '52 ', 'Mag': '36 ', 'Fir': '36 ', 'Lit': '36 ', 'Hol': '36 ', 'Bst': '35.65 ', 'Rst': '15 '}"
17376,Great Épée,Standard +16 ,"{'Phy': '239 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '77 '}","{'Str': 'D ', 'Dex': 'C ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '52 ', 'Mag': '36 ', 'Fir': '36 ', 'Lit': '36 ', 'Hol': '36 ', 'Bst': '35.96 ', 'Rst': '15 '}"
17377,Great Épée,Standard +17 ,"{'Phy': '246 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '78 '}","{'Str': 'D ', 'Dex': 'C ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '52 ', 'Mag': '36 ', 'Fir': '36 ', 'Lit': '36 ', 'Hol': '36 ', 'Bst': '35.96 ', 'Rst': '15 '}"
17378,Great Épée,Standard +18 ,"{'Phy': '253 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '80 '}","{'Str': 'D ', 'Dex': 'C ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '52 ', 'Mag': '36 ', 'Fir': '36 ', 'Lit': '36 ', 'Hol': '36 ', 'Bst': '36.27 ', 'Rst': '15 '}"
17379,Great Épée,Standard +19 ,"{'Phy': '260 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '82 '}","{'Str': 'D ', 'Dex': 'C ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '52 ', 'Mag': '36 ', 'Fir': '36 ', 'Lit': '36 ', 'Hol': '36 ', 'Bst': '36.27 ', 'Rst': '15 '}"
17380,Great Épée,Standard +20 ,"{'Phy': '267 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '84 '}","{'Str': 'D ', 'Dex': 'C ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '52 ', 'Mag': '36 ', 'Fir': '36 ', 'Lit': '36 ', 'Hol': '36 ', 'Bst': '36.58 ', 'Rst': '15 '}"
17381,Great Épée,Standard +21 ,"{'Phy': '275 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '86 '}","{'Str': 'D ', 'Dex': 'C ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '52 ', 'Mag': '36 ', 'Fir': '36 ', 'Lit': '36 ', 'Hol': '36 ', 'Bst': '36.58 ', 'Rst': '15 '}"
17382,Great Épée,Standard +22 ,"{'Phy': '282 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '88 '}","{'Str': 'D ', 'Dex': 'C ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '52 ', 'Mag': '36 ', 'Fir': '36 ', 'Lit': '36 ', 'Hol': '36 ', 'Bst': '36.58 ', 'Rst': '15 '}"
17383,Great Épée,Standard +23 ,"{'Phy': '289 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '90 '}","{'Str': 'D ', 'Dex': 'C ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '52 ', 'Mag': '36 ', 'Fir': '36 ', 'Lit': '36 ', 'Hol': '36 ', 'Bst': '36.89 ', 'Rst': '15 '}"
17384,Great Épée,Standard +24 ,"{'Phy': '296 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '92 '}","{'Str': 'D ', 'Dex': 'C ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '52 ', 'Mag': '36 ', 'Fir': '36 ', 'Lit': '36 ', 'Hol': '36 ', 'Bst': '36.89 ', 'Rst': '15 '}"
17385,Great Épée,Standard +25 ,"{'Phy': '303 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '94 '}","{'Str': 'D ', 'Dex': 'C ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '52 ', 'Mag': '36 ', 'Fir': '36 ', 'Lit': '36 ', 'Hol': '36 ', 'Bst': '37.2 ', 'Rst': '15 '}"
17698,Godskin Stitcher,Standard ,"{'Phy': '127 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '47 '}","{'Str': 'D ', 'Dex': 'D ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '55 ', 'Mag': '38 ', 'Fir': '38 ', 'Lit': '38 ', 'Hol': '38 ', 'Bst': '33 ', 'Rst': '16 '}"
17699,Godskin Stitcher,Standard +1 ,"{'Phy': '134 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '48 '}","{'Str': 'D ', 'Dex': 'D ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '55 ', 'Mag': '38 ', 'Fir': '38 ', 'Lit': '38 ', 'Hol': '38 ', 'Bst': '33.33 ', 'Rst': '16 '}"
17700,Godskin Stitcher,Standard +2 ,"{'Phy': '141 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '50 '}","{'Str': 'D ', 'Dex': 'D ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '55 ', 'Mag': '38 ', 'Fir': '38 ', 'Lit': '38 ', 'Hol': '38 ', 'Bst': '33.66 ', 'Rst': '16 '}"
17701,Godskin Stitcher,Standard +3 ,"{'Phy': '149 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '52 '}","{'Str': 'D ', 'Dex': 'D ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '55 ', 'Mag': '38 ', 'Fir': '38 ', 'Lit': '38 ', 'Hol': '38 ', 'Bst': '33.99 ', 'Rst': '16 '}"
17702,Godskin Stitcher,Standard +4 ,"{'Phy': '156 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '54 '}","{'Str': 'D ', 'Dex': 'D ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '55 ', 'Mag': '38 ', 'Fir': '38 ', 'Lit': '38 ', 'Hol': '38 ', 'Bst': '34.32 ', 'Rst': '16 '}"
17703,Godskin Stitcher,Standard +5 ,"{'Phy': '163 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '56 '}","{'Str': 'D ', 'Dex': 'D ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '55 ', 'Mag': '38 ', 'Fir': '38 ', 'Lit': '38 ', 'Hol': '38 ', 'Bst': '34.65 ', 'Rst': '16 '}"
17704,Godskin Stitcher,Standard +6 ,"{'Phy': '171 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '58 '}","{'Str': 'D ', 'Dex': 'D ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '55 ', 'Mag': '38 ', 'Fir': '38 ', 'Lit': '38 ', 'Hol': '38 ', 'Bst': '34.98 ', 'Rst': '16 '}"
17705,Godskin Stitcher,Standard +7 ,"{'Phy': '178 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '60 '}","{'Str': 'D ', 'Dex': 'D ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '55 ', 'Mag': '38 ', 'Fir': '38 ', 'Lit': '38 ', 'Hol': '38 ', 'Bst': '35.31 ', 'Rst': '16 '}"
17706,Godskin Stitcher,Standard +8 ,"{'Phy': '185 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '62 '}","{'Str': 'D ', 'Dex': 'D ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '55 ', 'Mag': '38 ', 'Fir': '38 ', 'Lit': '38 ', 'Hol': '38 ', 'Bst': '35.64 ', 'Rst': '16 '}"
17707,Godskin Stitcher,Standard +9 ,"{'Phy': '193 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '63 '}","{'Str': 'D ', 'Dex': 'D ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '55 ', 'Mag': '38 ', 'Fir': '38 ', 'Lit': '38 ', 'Hol': '38 ', 'Bst': '35.97 ', 'Rst': '16 '}"
17708,Godskin Stitcher,Standard +10 ,"{'Phy': '200 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '65 '}","{'Str': 'D ', 'Dex': 'D ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '55 ', 'Mag': '38 ', 'Fir': '38 ', 'Lit': '38 ', 'Hol': '38 ', 'Bst': '36.3 ', 'Rst': '16 '}"
17709,Godskin Stitcher,Standard +11 ,"{'Phy': '208 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '67 '}","{'Str': 'D ', 'Dex': 'D ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '55 ', 'Mag': '38 ', 'Fir': '38 ', 'Lit': '38 ', 'Hol': '38 ', 'Bst': '36.63 ', 'Rst': '16 '}"
17710,Godskin Stitcher,Standard +12 ,"{'Phy': '215 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '69 '}","{'Str': 'D ', 'Dex': 'D ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '55 ', 'Mag': '38 ', 'Fir': '38 ', 'Lit': '38 ', 'Hol': '38 ', 'Bst': '36.96 ', 'Rst': '16 '}"
17711,Godskin Stitcher,Standard +13 ,"{'Phy': '222 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '71 '}","{'Str': 'D ', 'Dex': 'D ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '55 ', 'Mag': '38 ', 'Fir': '38 ', 'Lit': '38 ', 'Hol': '38 ', 'Bst': '37.29 ', 'Rst': '16 '}"
17712,Godskin Stitcher,Standard +14 ,"{'Phy': '230 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '73 '}","{'Str': 'D ', 'Dex': 'D ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '55 ', 'Mag': '38 ', 'Fir': '38 ', 'Lit': '38 ', 'Hol': '38 ', 'Bst': '37.62 ', 'Rst': '16 '}"
17713,Godskin Stitcher,Standard +15 ,"{'Phy': '237 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '75 '}","{'Str': 'D ', 'Dex': 'D ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '55 ', 'Mag': '38 ', 'Fir': '38 ', 'Lit': '38 ', 'Hol': '38 ', 'Bst': '37.95 ', 'Rst': '16 '}"
17714,Godskin Stitcher,Standard +16 ,"{'Phy': '244 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '77 '}","{'Str': 'D ', 'Dex': 'D ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '55 ', 'Mag': '38 ', 'Fir': '38 ', 'Lit': '38 ', 'Hol': '38 ', 'Bst': '38.28 ', 'Rst': '16 '}"
17715,Godskin Stitcher,Standard +17 ,"{'Phy': '252 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '78 '}","{'Str': 'D ', 'Dex': 'D ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '55 ', 'Mag': '38 ', 'Fir': '38 ', 'Lit': '38 ', 'Hol': '38 ', 'Bst': '38.28 ', 'Rst': '16 '}"
17716,Godskin Stitcher,Standard +18 ,"{'Phy': '259 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '80 '}","{'Str': 'D ', 'Dex': 'D ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '55 ', 'Mag': '38 ', 'Fir': '38 ', 'Lit': '38 ', 'Hol': '38 ', 'Bst': '38.61 ', 'Rst': '16 '}"
17717,Godskin Stitcher,Standard +19 ,"{'Phy': '266 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '82 '}","{'Str': 'D ', 'Dex': 'D ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '55 ', 'Mag': '38 ', 'Fir': '38 ', 'Lit': '38 ', 'Hol': '38 ', 'Bst': '38.61 ', 'Rst': '16 '}"
17718,Godskin Stitcher,Standard +20 ,"{'Phy': '274 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '84 '}","{'Str': 'D ', 'Dex': 'D ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '55 ', 'Mag': '38 ', 'Fir': '38 ', 'Lit': '38 ', 'Hol': '38 ', 'Bst': '38.94 ', 'Rst': '16 '}"
17719,Godskin Stitcher,Standard +21 ,"{'Phy': '281 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '86 '}","{'Str': 'D ', 'Dex': 'D ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '55 ', 'Mag': '38 ', 'Fir': '38 ', 'Lit': '38 ', 'Hol': '38 ', 'Bst': '38.94 ', 'Rst': '16 '}"
17720,Godskin Stitcher,Standard +22 ,"{'Phy': '289 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '88 '}","{'Str': 'C ', 'Dex': 'C ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '55 ', 'Mag': '38 ', 'Fir': '38 ', 'Lit': '38 ', 'Hol': '38 ', 'Bst': '38.94 ', 'Rst': '16 '}"
17721,Godskin Stitcher,Standard +23 ,"{'Phy': '296 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '90 '}","{'Str': 'C ', 'Dex': 'C ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '55 ', 'Mag': '38 ', 'Fir': '38 ', 'Lit': '38 ', 'Hol': '38 ', 'Bst': '39.27 ', 'Rst': '16 '}"
17722,Godskin Stitcher,Standard +24 ,"{'Phy': '303 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '92 '}","{'Str': 'C ', 'Dex': 'C ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '55 ', 'Mag': '38 ', 'Fir': '38 ', 'Lit': '38 ', 'Hol': '38 ', 'Bst': '39.27 ', 'Rst': '16 '}"
17723,Godskin Stitcher,Standard +25 ,"{'Phy': '311 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '94 '}","{'Str': 'C ', 'Dex': 'C ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '55 ', 'Mag': '38 ', 'Fir': '38 ', 'Lit': '38 ', 'Hol': '38 ', 'Bst': '39.6 ', 'Rst': '16 '}"
18036,Bloody Helice,Standard ,"{'Phy': '121 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '47 '}","{'Str': 'E ', 'Dex': 'D ', 'Int': '- ', 'Fai': '- ', 'Arc': 'D '}",{'Any': '(55) Hemorrhage '},"{'Phy': '57 ', 'Mag': '40 ', 'Fir': '40 ', 'Lit': '40 ', 'Hol': '40 ', 'Bst': '34 ', 'Rst': '17 '}"
18037,Bloody Helice,Standard +1 ,"{'Phy': '138 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '51 '}","{'Str': 'E ', 'Dex': 'D ', 'Int': '- ', 'Fai': '- ', 'Arc': 'D '}",{'Any': '(55) Hemorrhage '},"{'Phy': '57 ', 'Mag': '40 ', 'Fir': '40 ', 'Lit': '40 ', 'Hol': '40 ', 'Bst': '34.34 ', 'Rst': '17 '}"
18038,Bloody Helice,Standard +2 ,"{'Phy': '156 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '56 '}","{'Str': 'E ', 'Dex': 'D ', 'Int': '- ', 'Fai': '- ', 'Arc': 'D '}",{'Any': '(55) Hemorrhage '},"{'Phy': '57 ', 'Mag': '40 ', 'Fir': '40 ', 'Lit': '40 ', 'Hol': '40 ', 'Bst': '34.68 ', 'Rst': '17 '}"
18039,Bloody Helice,Standard +3 ,"{'Phy': '173 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '61 '}","{'Str': 'E ', 'Dex': 'D ', 'Int': '- ', 'Fai': '- ', 'Arc': 'C '}",{'Any': '(55) Hemorrhage '},"{'Phy': '57 ', 'Mag': '40 ', 'Fir': '40 ', 'Lit': '40 ', 'Hol': '40 ', 'Bst': '35.02 ', 'Rst': '17 '}"
18040,Bloody Helice,Standard +4 ,"{'Phy': '191 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '65 '}","{'Str': 'E ', 'Dex': 'D ', 'Int': '- ', 'Fai': '- ', 'Arc': 'C '}",{'Any': '(55) Hemorrhage '},"{'Phy': '57 ', 'Mag': '40 ', 'Fir': '40 ', 'Lit': '40 ', 'Hol': '40 ', 'Bst': '35.36 ', 'Rst': '17 '}"
18041,Bloody Helice,Standard +5 ,"{'Phy': '208 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '70 '}","{'Str': 'E ', 'Dex': 'D ', 'Int': '- ', 'Fai': '- ', 'Arc': 'C '}",{'Any': '(55) Hemorrhage '},"{'Phy': '57 ', 'Mag': '40 ', 'Fir': '40 ', 'Lit': '40 ', 'Hol': '40 ', 'Bst': '35.7 ', 'Rst': '17 '}"
18042,Bloody Helice,Standard +6 ,"{'Phy': '226 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '75 '}","{'Str': 'E ', 'Dex': 'D ', 'Int': '- ', 'Fai': '- ', 'Arc': 'C '}",{'Any': '(55) Hemorrhage '},"{'Phy': '57 ', 'Mag': '40 ', 'Fir': '40 ', 'Lit': '40 ', 'Hol': '40 ', 'Bst': '36.04 ', 'Rst': '17 '}"
18043,Bloody Helice,Standard +7 ,"{'Phy': '243 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '79 '}","{'Str': 'E ', 'Dex': 'D ', 'Int': '- ', 'Fai': '- ', 'Arc': 'C '}",{'Any': '(55) Hemorrhage '},"{'Phy': '57 ', 'Mag': '40 ', 'Fir': '40 ', 'Lit': '40 ', 'Hol': '40 ', 'Bst': '36.38 ', 'Rst': '17 '}"
18044,Bloody Helice,Standard +8 ,"{'Phy': '261 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '84 '}","{'Str': 'E ', 'Dex': 'D ', 'Int': '- ', 'Fai': '- ', 'Arc': 'C '}",{'Any': '(55) Hemorrhage '},"{'Phy': '57 ', 'Mag': '40 ', 'Fir': '40 ', 'Lit': '40 ', 'Hol': '40 ', 'Bst': '36.72 ', 'Rst': '17 '}"
18045,Bloody Helice,Standard +9 ,"{'Phy': '278 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '89 '}","{'Str': 'E ', 'Dex': 'C ', 'Int': '- ', 'Fai': '- ', 'Arc': 'C '}",{'Any': '(55) Hemorrhage '},"{'Phy': '57 ', 'Mag': '40 ', 'Fir': '40 ', 'Lit': '40 ', 'Hol': '40 ', 'Bst': '37.06 ', 'Rst': '17 '}"
18046,Bloody Helice,Standard +10 ,"{'Phy': '296 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '94 '}","{'Str': 'E ', 'Dex': 'C ', 'Int': '- ', 'Fai': '- ', 'Arc': 'B '}",{'Any': '(55) Hemorrhage '},"{'Phy': '57 ', 'Mag': '40 ', 'Fir': '40 ', 'Lit': '40 ', 'Hol': '40 ', 'Bst': '37.4 ', 'Rst': '17 '}"
18047,Dragon King's Cragblade,Standard ,"{'Phy': '92 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '59 ', 'Hol': '- ', 'Sta': '49 '}","{'Str': 'E ', 'Dex': 'D ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '46 ', 'Mag': '32 ', 'Fir': '32 ', 'Lit': '46 ', 'Hol': '32 ', 'Bst': '34 ', 'Rst': '17 '}"
18048,Dragon King's Cragblade,Standard +1 ,"{'Phy': '105 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '67 ', 'Hol': '- ', 'Sta': '53 '}","{'Str': 'E ', 'Dex': 'C ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '46 ', 'Mag': '32 ', 'Fir': '32 ', 'Lit': '46 ', 'Hol': '32 ', 'Bst': '34.34 ', 'Rst': '17 '}"
18049,Dragon King's Cragblade,Standard +2 ,"{'Phy': '118 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '76 ', 'Hol': '- ', 'Sta': '58 '}","{'Str': 'D ', 'Dex': 'C ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '46 ', 'Mag': '32 ', 'Fir': '32 ', 'Lit': '46 ', 'Hol': '32 ', 'Bst': '34.68 ', 'Rst': '17 '}"
18050,Dragon King's Cragblade,Standard +3 ,"{'Phy': '132 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '84 ', 'Hol': '- ', 'Sta': '63 '}","{'Str': 'D ', 'Dex': 'C ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '46 ', 'Mag': '32 ', 'Fir': '32 ', 'Lit': '46 ', 'Hol': '32 ', 'Bst': '35.02 ', 'Rst': '17 '}"
18051,Dragon King's Cragblade,Standard +4 ,"{'Phy': '145 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '93 ', 'Hol': '- ', 'Sta': '68 '}","{'Str': 'D ', 'Dex': 'C ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '46 ', 'Mag': '32 ', 'Fir': '32 ', 'Lit': '46 ', 'Hol': '32 ', 'Bst': '35.36 ', 'Rst': '17 '}"
18052,Dragon King's Cragblade,Standard +5 ,"{'Phy': '158 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '101 ', 'Hol': '- ', 'Sta': '73 '}","{'Str': 'D ', 'Dex': 'C ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '46 ', 'Mag': '32 ', 'Fir': '32 ', 'Lit': '46 ', 'Hol': '32 ', 'Bst': '35.7 ', 'Rst': '17 '}"
18053,Dragon King's Cragblade,Standard +6 ,"{'Phy': '172 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '110 ', 'Hol': '- ', 'Sta': '78 '}","{'Str': 'D ', 'Dex': 'C ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '46 ', 'Mag': '32 ', 'Fir': '32 ', 'Lit': '46 ', 'Hol': '32 ', 'Bst': '36.04 ', 'Rst': '17 '}"
18054,Dragon King's Cragblade,Standard +7 ,"{'Phy': '185 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '118 ', 'Hol': '- ', 'Sta': '83 '}","{'Str': 'D ', 'Dex': 'C ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '46 ', 'Mag': '32 ', 'Fir': '32 ', 'Lit': '46 ', 'Hol': '32 ', 'Bst': '36.38 ', 'Rst': '17 '}"
